,Gu,Dong,Name,Date,Price,Area,Floor,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption,major,Building Year,Longitude,Latitude,Nearest Medical Center,Distance to MC,Nearest Station,Distance to NS,Elementary Schools Num,High Schools Num,Market Num,Hospital Num,Park Presence,Nearby Hangang,Gu_encoding,Dong_encoding
82,구로구,신도림동,대림2,20240103,102000,84.95,3,구로구 신도림동 0642-0000,2024,202401,3.5,54.0,36057,0.113930721,0.118007599,0.248051696,0.384946058,0.135063927,7.212296533,0,23,126.880601,37.5058401,구로성심병원,1.43265127361283,구로,0.3875646167442161,2,1,15,3,1,0,7,9
83,송파구,장지동,송파더센트레,20240103,106000,59.85,9,송파구 장지동 0879-0000,2024,202401,3.5,54.0,43131,0.154251003,0.133152489,0.206324917,0.388003988,0.118267603,7.869572646,0,11,127.1401457,37.4792025,경찰병원,2.4129938468219,복정,0.7586029493127795,2,0,0,1,1,0,18,7
84,송파구,거여동,송파위례리슈빌,20240103,130000,105.46,19,송파구 거여동 0654-0000,2024,202401,3.5,54.0,52691,0.123892126,0.114307946,0.223472699,0.391015544,0.147311685,7.869572646,0,3,127.1466232,37.4838862,경찰병원,2.471181601379476,거여,0.6653363619629534,3,0,0,2,1,0,18,8
85,강서구,방화동,마곡서광(치현마을),20240103,56000,84.93,9,강서구 방화동 0860-0000,2024,202401,3.5,54.0,68811,0.0696836262,0.0899710802,0.243187862,0.384269957,0.212887474,7.385394433,0,26,126.8193262,37.5793192,우리들병원,2.793831272756476,방화,0.16066094735955688,2,0,4,3,1,0,4,7
86,마포구,신공덕동,신공덕래미안2차,20240103,93700,59.48,15,마포구 신공덕동 0159-0000,2024,202401,3.5,54.0,12375,0.0828282828,0.109252525,0.290989899,0.374787879,0.142141414,7.625313276,2,24,126.9580372,37.54638,연세대학교의과대학세브란스병원,2.315942788853139,공덕,0.5296174857321336,3,3,7,1,1,0,13,3
87,동작구,본동,신동아,20240103,90800,84.46,9,동작구 본동 0481-0000,2024,202401,3.5,54.0,10733,0.0776111059,0.0886052362,0.265443026,0.376222864,0.192117768,6.318370097,0,31,126.9518209,37.5096856,중앙대학교병원,0.8430528002890114,상도,0.721551454044482,3,0,1,2,1,0,12,5
88,구로구,구로동,구일우성,20240103,46000,59.44,1,구로구 구로동 1259-0000,2024,202401,3.5,54.0,114035,0.0621212785,0.0943569957,0.280115754,0.379453677,0.183952295,7.212296533,0,26,126.8769035,37.4902905,고려대학교의과대학부속구로병원,0.7208406195605664,가산디지털단지,0.9945435488630928,1,0,1,2,1,0,7,10
89,관악구,신림동,관악산휴먼시아2단지,20240103,67800,84.97,7,관악구 신림동 1735-0000,2024,202401,3.5,54.0,242441,0.0413131442,0.10749007,0.344537434,0.338977318,0.167673785,6.374571906,0,16,126.9200477,37.4591188,희명병원,1.7621215852044503,서울대벤처타운,1.8875038173371497,1,2,0,0,1,0,5,5
90,관악구,신림동,관악산휴먼시아2단지,20240103,58000,59.96,14,관악구 신림동 1735-0000,2024,202401,3.5,54.0,242441,0.0413131442,0.10749007,0.344537434,0.338977318,0.167673785,6.374571906,0,16,126.9200477,37.4591188,희명병원,1.7621215852044503,서울대벤처타운,1.8875038173371497,1,2,0,0,1,0,5,6
91,영등포구,양평동3가,양평현대6차,20240103,101400,84.94,19,영등포구 양평동3가 0101-0000,2024,202401,3.5,54.0,12049,0.102581127,0.113951365,0.323263341,0.345256868,0.114947299,8.130311556,2,24,126.8935176,37.5318568,이화여자대학교의과대학부속목동병원,0.828266586705164,영등포구청,0.7298326803358142,4,0,7,3,1,0,20,5
92,동작구,대방동,골든노블레스,20240103,25450,18.01,6,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,6
93,동작구,대방동,골든노블레스,20240103,24750,18.01,3,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,7
94,동작구,대방동,골든노블레스,20240103,25750,18.01,12,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,8
95,동작구,대방동,골든노블레스,20240103,24750,18.01,3,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,9
96,동작구,대방동,골든노블레스,20240103,24950,18.01,4,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,10
97,동작구,대방동,골든노블레스,20240103,25250,18.01,5,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,11
98,동작구,대방동,골든노블레스,20240103,25750,18.01,9,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,12
99,동작구,대방동,골든노블레스,20240103,25750,18.01,10,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,13
100,동작구,대방동,골든노블레스,20240103,25750,18.01,11,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,14
101,동작구,대방동,골든노블레스,20240103,25750,18.01,13,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,15
102,동작구,대방동,골든노블레스,20240103,24950,18.01,4,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,16
103,강동구,둔촌동,올림픽파크 포레온,20240103,188934,84.99,31,강동구 둔촌동 0170-0001,2024,202401,3.5,54.0,24349,0.0853423139,0.107109122,0.240708037,0.394225636,0.172614892,6.780687751,0,2024,127.1387576,37.5269342,한국보훈복지의료공단중앙보훈병원,0.7164886001511457,둔촌동,0.23686002534516237,4,1,17,8,1,0,2,4
104,동작구,대방동,골든노블레스,20240103,25750,18.01,11,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,17
105,강동구,둔촌동,올림픽파크 포레온,20240103,186413,84.99,17,강동구 둔촌동 0170-0001,2024,202401,3.5,54.0,24349,0.0853423139,0.107109122,0.240708037,0.394225636,0.172614892,6.780687751,0,2024,127.1387576,37.5269342,한국보훈복지의료공단중앙보훈병원,0.7164886001511457,둔촌동,0.23686002534516237,4,1,17,8,1,0,2,5
106,강동구,둔촌동,올림픽파크 포레온,20240103,255254,109.98,15,강동구 둔촌동 0170-0001,2024,202401,3.5,54.0,24349,0.0853423139,0.107109122,0.240708037,0.394225636,0.172614892,6.780687751,0,2024,127.1387576,37.5269342,한국보훈복지의료공단중앙보훈병원,0.7164886001511457,둔촌동,0.23686002534516237,4,1,17,8,1,0,2,6
107,송파구,문정동,올림픽훼밀리타운,20240103,205000,136.33,2,송파구 문정동 0150-0000,2024,202401,3.5,54.0,61420,0.0700097688,0.092803647,0.332302182,0.357994139,0.146890264,7.869572646,0,36,127.1143826,37.4885278,경찰병원,1.1891766108461468,경찰병원,0.36362532923809693,1,0,6,5,1,0,18,9
108,송파구,문정동,올림픽훼밀리타운,20240103,228500,158.71,14,송파구 문정동 0150-0000,2024,202401,3.5,54.0,61420,0.0700097688,0.092803647,0.332302182,0.357994139,0.146890264,7.869572646,0,36,127.1143826,37.4885278,경찰병원,1.1891766108461468,경찰병원,0.36362532923809693,1,0,6,5,1,0,18,10
109,동작구,대방동,골든노블레스,20240103,25750,18.01,10,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,18
110,동작구,대방동,골든노블레스,20240103,25750,18.01,9,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,19
111,동작구,대방동,골든노블레스,20240103,25750,18.01,8,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,20
112,동작구,대방동,골든노블레스,20240103,25750,18.01,7,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,21
113,동작구,대방동,골든노블레스,20240103,25250,18.01,5,동작구 대방동 0403-0016,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,1,126.9246601,37.4996097,서울특별시보라매병원,0.6572989464213899,서울지방병무청,0.7335007634848746,2,0,3,7,1,0,12,22
114,은평구,진관동,은평뉴타운 제각말 푸르지오(5-4단지),20240103,80000,84.89,7,은평구 진관동 0092-0000,2024,202401,3.5,54.0,54273,0.0956829363,0.154330883,0.18922853,0.404271,0.156468226,6.133962743,2,14,126.9332305,37.6363188,가톨릭대학교 은평성모병원,1.533916496231258,구파발,0.8003822754630048,1,0,0,0,1,0,22,2
115,강동구,상일동,고덕숲아이파크,20240103,123000,84.97,14,강동구 상일동 0515-0000,2024,202401,3.5,54.0,51047,0.148666915,0.127294454,0.200129293,0.394303289,0.129606049,6.780687751,1,6,127.1613274,37.5514941,강동경희대학교의대병원,0.3790103923431037,고덕,0.6449283231777511,2,2,7,2,1,0,2,7
116,노원구,중계동,주공2,20240103,35000,44.52,6,노원구 중계동 0369-0000,2024,202401,3.5,54.0,100880,0.0880452022,0.164442902,0.15537272,0.429391356,0.162747819,6.329893618,0,32,127.0778439,37.6575069,인제대학교상계백병원,1.632821778359963,상계,0.541690572423048,2,5,8,4,1,0,9,10
117,강서구,등촌동,주공5,20240103,67900,58.14,5,강서구 등촌동 0695-0000,2024,202401,3.5,54.0,73652,0.0645196329,0.092475425,0.30608809,0.357478412,0.17943844,7.385394433,0,29,126.8448728,37.5604584,부민병원,0.6632486050291346,까치산,1.0559623691502664,4,3,17,12,1,0,4,8
118,노원구,중계동,중계그린1단지,20240103,42000,39.78,7,노원구 중계동 0502-0001,2024,202401,3.5,54.0,100880,0.0880452022,0.164442902,0.15537272,0.429391356,0.162747819,6.329893618,0,34,127.0632933,37.6443713,인제대학교상계백병원,0.46838664119997114,녹천,1.096483922239193,6,5,15,5,1,0,9,11
119,강남구,개포동,개포더샵트리에,20240103,223000,108.09,14,강남구 개포동 0651-0001,2024,202401,3.5,54.0,80274,0.105202183,0.121620948,0.211089518,0.399930239,0.162157112,8.94471406,2,3,127.0572569,37.4848284,연세대학교의과대학강남세브란스병원,1.3113008858874593,구룡,0.6847721984954942,3,5,10,0,1,0,1,11
120,동작구,사당동,케이씨씨,20240103,103000,121.32,11,동작구 사당동 1153-0000,2024,202401,3.5,54.0,96726,0.0673035172,0.0927568596,0.293261377,0.360957757,0.185699812,6.318370097,0,17,126.9737082,37.4813012,중앙대학교병원,3.0840159041643,사당,0.35445630076495466,2,1,12,12,1,0,12,23
121,관악구,신림동,코스모그린,20240103,11000,12.21,5,관악구 신림동 1425-0004,2024,202401,3.5,54.0,242441,0.0413131442,0.10749007,0.344537434,0.338977318,0.167673785,6.374571906,0,12,126.929496,37.4874406,의료법인서울효천의료재단 에이치플러스양지병원,0.44271624617400945,신림,0.1813671244687688,2,0,9,23,1,0,5,7
122,강서구,가양동,가양6단지,20240103,73000,49.5,10,강서구 가양동 1485-0000,2024,202401,3.5,54.0,43133,0.0573806598,0.0687872395,0.274638908,0.363387661,0.235805532,7.385394433,0,32,126.8593114,37.5632283,부민병원,1.01589672700636,까치산,2.0390796788611927,2,2,14,1,1,1,4,9
123,강동구,암사동,롯데캐슬퍼스트,20240103,132000,84.98,16,강동구 암사동 0414-0002,2024,202401,3.5,54.0,65746,0.0914580355,0.103565236,0.230097649,0.402260214,0.172618867,6.780687751,1,16,127.1433239,37.5565981,강동경희대학교의대병원,1.3144305048029008,굽은다리(강동구민회관앞),1.0688697490592298,3,1,5,1,1,0,2,8
124,강서구,가양동,가양6단지,20240103,55000,39.6,14,강서구 가양동 1485-0000,2024,202401,3.5,54.0,43133,0.0573806598,0.0687872395,0.274638908,0.363387661,0.235805532,7.385394433,0,32,126.8593114,37.5632283,부민병원,1.01589672700636,까치산,2.0390796788611927,2,2,14,1,1,1,4,10
125,용산구,이촌동,한가람,20240103,156000,59.88,8,용산구 이촌동 0404-0000,2024,202401,3.5,54.0,32810,0.108137763,0.11578787,0.195214874,0.402560195,0.178299299,7.122794962,0,26,126.9702968,37.5216046,중앙대학교병원,1.8201644901295853,이촌,0.25981560690980304,2,0,5,0,1,1,21,2
126,구로구,개봉동,한마을,20240103,95000,123.46,16,구로구 개봉동 0476-0000,2024,202401,3.5,54.0,82340,0.0725649745,0.096478018,0.216383289,0.401797425,0.212776293,7.212296533,0,25,126.8625088,37.4952793,구로성심병원,0.5926178207978816,개봉,0.2490213311645592,2,1,9,5,0,0,7,11
127,노원구,하계동,한신1,20240103,35000,35.28,2,노원구 하계동 0284-0000,2024,202401,3.5,54.0,47195,0.0685665854,0.167814387,0.184680581,0.41192923,0.167009217,6.329893618,0,36,127.068721,37.6378691,노원을지대학교병원,0.1946491177022962,하계,0.33450970030664395,4,3,11,5,1,0,9,12
128,동대문구,장안동,한신아파트,20240103,40000,84.4,10,동대문구 장안동 0555-0001,2024,202401,3.5,54.0,70146,0.0889573176,0.101388533,0.244190688,0.396102415,0.169361047,6.662840572,0,28,127.0719303,37.5795393,삼육서울병원,1.1053464467619758,사가정,1.393075740597004,3,1,4,7,1,0,11,2
129,동작구,신대방동,보라매자이더포레스트,20240103,105000,59.94,9,동작구 신대방동 0724-0000,2024,202401,3.5,54.0,45337,0.0844343472,0.122747425,0.26106712,0.373359508,0.158391601,6.318370097,2,3,126.9260925,37.4985524,서울특별시보라매병원,0.5669499502541987,보라매병원,0.6609959205011495,1,0,4,9,1,0,12,24
130,도봉구,창동,창동현대타운,20240104,41500,57.93,10,도봉구 창동 0812-0000,2024,202401,3.5,54.0,115486,0.0690126942,0.112230054,0.216701592,0.411114767,0.190932234,5.796132824,2,25,127.0352336,37.6470835,의료법인한전의료재단 한일병원,0.5571892643539043,쌍문,0.610680735230878,1,0,4,5,1,0,10,4
131,도봉구,방학동,청구아파트,20240104,48000,84.97,1,도봉구 방학동 0734-0000,2024,202401,3.5,54.0,72279,0.0689550215,0.109782925,0.182694835,0.420122027,0.218431356,5.796132824,0,30,127.0261509,37.6580222,의료법인한전의료재단 한일병원,1.3478903008922216,솔밭공원,1.1759175265978938,3,0,2,3,1,0,10,5
132,동대문구,휘경동,주공2,20240104,36000,39.98,5,동대문구 휘경동 0057-0000,2024,202401,3.5,54.0,37840,0.0597780127,0.175977801,0.274656448,0.330179704,0.159408034,6.662840572,0,23,127.0707643,37.583003,삼육서울병원,0.7329006048868203,회기,1.3300033156708126,3,1,0,7,1,0,11,3
133,노원구,월계동,주공2,20240104,31250,38.64,11,노원구 월계동 0556-0000,2024,202401,3.5,54.0,74540,0.0725784814,0.112999732,0.204561309,0.393332439,0.216514623,6.329893618,0,32,127.0527916,37.6281297,노원을지대학교병원,1.7752792665445287,석계,0.34968196982377725,2,0,2,1,1,0,9,13
134,성북구,정릉동,정릉풍림아이원,20240104,56000,60.0,10,성북구 정릉동 0239-0000,2024,202401,3.5,54.0,77874,0.0690217531,0.132624496,0.209928859,0.388101292,0.2003236,6.243843159,0,19,127.0073292,37.6185866,의료법인성화의료재단대한병원,2.313103865388578,북한산보국문,0.5604141484447237,3,0,1,0,0,0,17,3
135,성북구,돈암동,일신건영휴먼빌아파트,20240104,112500,143.51,13,성북구 돈암동 0524-0000,2024,202401,3.5,54.0,38204,0.0859072348,0.130352843,0.198330018,0.412810177,0.172599728,6.243843159,0,19,127.0124825,37.6007417,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),1.949619361315069,정릉,0.32432611764282615,4,2,9,8,1,0,17,4
136,구로구,구로동,(749-8),20240104,19300,45.09,3,구로구 구로동 0749-0008,2024,202401,3.5,54.0,114035,0.0621212785,0.0943569957,0.280115754,0.379453677,0.183952295,7.212296533,0,28,126.8874125,37.4878055,고려대학교의과대학부속구로병원,0.5334876971892356,가산디지털단지,0.7536060852515816,3,0,5,6,1,0,7,12
137,서대문구,북가좌동,DMC래미안e편한세상,20240104,140000,120.95,2,서대문구 북가좌동 0481-0000,2024,202401,3.5,54.0,48154,0.0716243718,0.113967687,0.215267683,0.406155252,0.19296424,6.647932442,2,12,126.9105618,37.5726645,의료법인동신의료재단동신병원,2.477749099647155,가좌,0.5844099019423799,3,1,2,6,1,0,14,3
138,서대문구,남가좌동,DMC파크뷰자이5단지,20240104,95000,59.98,9,서대문구 남가좌동 0383-0000,2024,202401,3.5,54.0,45707,0.125123066,0.120353556,0.217800337,0.383223576,0.153499464,6.647932442,2,9,126.9141446,37.5723704,의료법인동신의료재단동신병원,2.203027176716779,가좌,0.3981282494417742,2,1,2,5,1,0,14,4
